A3413,A3407,A3400,M0562,D5915,M0082,D5927,A1235,D5795,M2901,M3342,A1405,D1531,E0652,H1770,M0085,A0141,M0081,A0142,M0280,A1389,M0326,M0591,A0144,D4129,M0083,GluMA,GalAM,DP,total_rot_bonds,total_chi0v,total_num_rings,total_mw,total_kappa3,total_kappa1,total_n_carbon,total_arom_rings,total_num_valence_electrons,total_hbd,total_chi1v,total_tpsa,total_molar_ref,charge,total_heavy_atom_count,total_kappa2,total_n_oxygen,total_num_aromatic_heterocycles,total_num_sat_rings,total_num_aliphatic_rings,total_logp,total_balabanj,total_num_heteroatoms,total_hba,total_n_nitrogen,total_bertzct,total_hallkieralpha,predicted_docking_score,Consensus_Class,score,fluorescence
4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,96.0,138.443826,0.0,3261.62,110.81289,213.724716,150.0,0.0,1284.0,10.0,67.49541,889.72,842.4630000000001,6.0,220.0,131.886954,60.0,0.0,0.0,0.0,7.7754,56.78793999999999,70.0,60.0,6.0,2565.5045039999995,-17.099999999999998,-8.6317625,1,3.0,Medium
0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,94.0,157.468922,0.0,3377.6420000000003,98.148486,222.372358,182.0,0.0,1364.0,10.0,81.98432,662.84,960.5358,6.0,234.0,120.601076,40.0,0.0,0.0,0.0,29.219,67.638502,52.0,40.0,10.0,2995.592886,-17.04,-8.505318,1,3.0,Medium
0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,100.0,161.25014199999998,0.0,3418.9040000000005,97.790934,222.38,190.0,0.0,1396.0,8.0,85.71256,610.84,980.2516,6.0,240.0,120.766182,42.0,0.0,0.0,0.0,30.595,74.72787600000001,50.0,42.0,8.0,3093.287556,-17.62,-8.433402,1,3.0,Medium
3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,73.0,130.29679199999998,0.0,3106.339,93.595531,202.637498,139.0,0.0,1218.0,23.0,62.417384,1024.52,791.6483000000001,6.0,209.0,106.436863,59.0,0.0,0.0,0.0,-0.1107,61.110052,70.0,59.0,7.0,2673.620939,-17.1,-8.740727,1,4.0,Medium
2.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,126.0,187.272844,0.0,4000.68,117.455524,263.732358,208.0,0.0,1616.0,24.0,99.702962,728.2800000000001,1120.8796,22.0,276.0,147.145082,42.0,0.0,0.0,0.0,-2.2676,70.325528,68.0,42.0,24.0,3595.90524,-17.68,-8.742947,0,5.0,Low
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,104.0,141.792794,0.0,3313.792,117.13925,217.724716,154.0,0.0,1308.0,10.0,69.834686,856.9200000000001,869.8266000000001,6.0,224.0,140.69948599999998,56.0,0.0,0.0,0.0,8.6838,55.347236,70.0,56.0,10.0,2533.2943720000003,-17.1,-8.616089,2,0.0,High
2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,75.0,131.742101,0.0,3056.587,88.065438,197.562358,144.0,0.0,1216.0,23.0,64.892043,934.39,798.4204000000001,6.0,209.0,101.436626,55.0,0.0,0.0,0.0,1.0502,65.549733,65.0,55.0,8.0,2722.15509,-16.85,-8.777396,0,5.0,Low
0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,81.0,146.443277,0.0,3296.2409999999995,99.700107,214.597922,160.0,0.0,1322.0,37.0,73.94163099999999,997.93,903.4931,6.0,227.0,107.77576299999998,42.0,0.0,0.0,0.0,-2.5782000000000007,69.25979299999999,67.0,42.0,23.0,3003.619201,-17.639999999999997,-8.802578,0,6.0,Low
2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,21.0,165.0,200.209772,0.0,4282.317999999999,168.140502,286.962358,243.0,0.0,1750.0,16.0,113.926818,740.49,1247.5155,6.0,298.0,187.490716,42.0,0.0,0.0,0.0,48.663500000000006,61.87369100000001,55.0,42.0,11.0,3729.764461,-16.450000000000003,-8.514628,1,3.0,Medium
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,99.0,135.662272,0.0,3169.622,111.82978,208.554716,147.0,0.0,1250.0,10.0,66.743916,821.3900000000001,832.1776,6.0,214.0,134.407087,53.0,0.0,0.0,0.0,7.931699999999999,52.313363,67.0,53.0,10.0,2423.8755250000004,-16.27,-8.644955,1,2.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,92.0,141.499,0.0,3159.458,99.297581,207.958537,160.0,0.0,1260.0,6.0,72.037284,694.69,861.5863999999999,6.0,216.0,122.073689,47.0,0.0,0.0,0.0,21.0476,58.501957,56.0,47.0,6.0,2618.427603,-16.159999999999997,-8.505659,1,1.0,Medium
2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,110.0,144.467863,0.0,3342.995,116.272195,216.732358,161.0,0.0,1334.0,6.0,72.934788,799.32,880.8240000000001,6.0,229.0,141.05798099999998,60.0,0.0,0.0,0.0,10.5237,62.294557,68.0,60.0,6.0,2598.689445,-17.68,-8.573662,2,0.0,High
2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,22.0,150.0,186.951334,0.0,4098.704,154.140612,272.052358,224.0,0.0,1664.0,14.0,104.07015,813.4799999999999,1157.6294,6.0,284.0,174.577842,52.0,0.0,0.0,0.0,39.0968,65.361504,60.0,52.0,6.0,3524.554136,-17.36,-8.490145,1,4.0,Medium
0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,103.0,145.828902,2.0,3351.066,113.285666,214.460244,163.0,0.0,1338.0,8.0,74.14255,787.85,887.6834,6.0,230.0,134.301149,57.0,0.0,2.0,2.0,10.4029,57.497693,67.0,57.0,8.0,2760.236549,-16.93,-8.646085,1,1.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,83.0,138.560678,0.0,3203.26,104.487131,208.728537,149.0,0.0,1270.0,22.0,67.473978,932.92,846.8234,6.0,218.0,115.259716,52.0,0.0,0.0,0.0,1.6011,62.755822,69.0,52.0,14.0,2711.281582,-17.39,-8.776574,0,5.0,Low
0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,74.0,140.038028,0.0,3223.7180000000003,95.82596,211.804716,150.0,0.0,1272.0,24.0,67.41885600000002,988.54,843.5196,6.0,218.0,104.892936,52.0,0.0,0.0,0.0,-0.3801999999999998,62.805658,68.0,52.0,12.0,2875.796298,-17.02,-8.803897,0,5.0,Low
8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,76.0,129.742398,0.0,3129.946,114.779682,213.687354,130.0,0.0,1188.0,12.0,58.373126,989.76,783.1044,6.0,202.0,124.182336,50.0,0.0,0.0,0.0,-0.6738000000000004,37.090204,72.0,50.0,12.0,2371.138706,-15.2,-8.638045,1,3.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,100.0,139.98670199999998,0.0,3174.938,104.531262,206.762358,158.0,0.0,1270.0,6.0,71.521458,717.64,853.718,6.0,218.0,128.65430099999998,52.0,0.0,0.0,0.0,15.15,60.511611,60.0,52.0,6.0,2545.973171,-16.65,-8.567509,1,1.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,99.0,146.600718,0.0,3307.572,106.975835,217.048537,165.0,0.0,1318.0,6.0,74.294426,748.68,893.1714000000001,6.0,226.0,130.887956,52.0,0.0,0.0,0.0,19.4923,60.978638,61.0,52.0,6.0,2692.245582,-17.07,-8.5280485,2,0.0,High
2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,22.0,166.0,192.915262,0.0,4210.92,166.79333200000002,280.052358,232.0,0.0,1712.0,6.0,107.86267,725.4799999999999,1195.951,6.0,292.0,192.202906,52.0,0.0,0.0,0.0,44.3296,62.480096,60.0,52.0,6.0,3460.1338720000003,-17.36,-8.442939,1,3.0,Medium
0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,78.0,138.97243,0.0,3214.784,92.812324,207.732358,152.0,0.0,1280.0,24.0,68.322008,980.92,840.5132000000001,6.0,220.0,105.139114,58.0,0.0,0.0,0.0,1.9284,69.227888,68.0,58.0,8.0,2904.225664,-17.68,-8.783267,0,6.0,Low
2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,94.0,157.101918,0.0,3381.578,98.148486,222.372358,182.0,0.0,1364.0,6.0,81.541304,651.64,952.333,6.0,234.0,120.601076,44.0,0.0,0.0,0.0,30.927,67.638502,52.0,44.0,6.0,2995.592886,-17.04,-8.357175,1,4.0,Medium
2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,102.0,148.999663,0.0,3350.166,111.290216,218.602358,166.0,0.0,1342.0,7.0,74.590046,763.6,895.5667,6.0,230.0,129.561469,55.0,0.0,0.0,0.0,12.2754,62.229479,64.0,55.0,7.0,2796.500907,-16.81,-8.611122,1,1.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,100.0,135.609489,0.0,3165.151,109.559911,206.558537,149.0,0.0,1254.0,7.0,67.395079,797.99,826.4762000000001,6.0,215.0,132.479896,57.0,0.0,0.0,0.0,8.8565,56.076173,66.0,57.0,6.0,2448.475796,-16.56,-8.603432,1,2.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,93.0,149.016133,0.0,3256.3230000000003,96.678033,213.332358,172.0,0.0,1310.0,7.0,77.655907,669.91,906.6287,6.0,225.0,119.389167,44.0,0.0,0.0,0.0,23.3438,66.592541,53.0,44.0,7.0,2794.135595,-17.08,-8.448333,1,2.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,118.0,168.326958,0.0,3634.064,117.70802,240.372358,200.0,0.0,1472.0,6.0,91.39895,651.64,1034.967,6.0,252.0,144.152074,44.0,0.0,0.0,0.0,36.8024,67.851832,52.0,44.0,6.0,3070.488488,-17.04,-8.4124775,1,2.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,73.0,124.932888,0.0,2951.7899999999995,88.07766,191.598537,135.0,0.0,1164.0,20.0,60.998652,929.8,756.9675,6.0,200.0,101.833173,55.0,0.0,0.0,0.0,-1.9343000000000004,60.937978,65.0,55.0,7.0,2523.645863,-16.52,-8.755311,1,4.0,Medium
1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,113.0,155.25747,0.0,3502.912,117.746545,226.736179,175.0,0.0,1410.0,6.0,78.78464600000001,776.12,938.7266,6.0,242.0,140.576612,60.0,0.0,0.0,0.0,14.6729,67.612062,67.0,60.0,6.0,2871.7297740000004,-17.97,-8.566806,1,1.0,Medium
3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,99.0,145.276815,0.0,3302.465,111.310462,216.598537,160.0,0.0,1314.0,7.0,71.849741,786.8,874.4680999999999,6.0,225.0,129.523202,55.0,0.0,0.0,0.0,11.2374,58.312614,65.0,55.0,7.0,2707.755122,-16.52,-8.618215,1,1.0,Medium
2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,94.0,141.271882,0.0,3272.86,105.147984,211.73235800000003,156.0,0.0,1304.0,14.0,70.362158,887.3199999999999,856.3534,6.0,224.0,122.85275,60.0,0.0,0.0,0.0,6.4612,65.602124,68.0,60.0,6.0,2760.0085,-17.68,-8.681453,1,4.0,Medium
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,91.0,137.07207999999997,0.0,3205.228,103.798251,208.728537,149.0,0.0,1270.0,20.0,67.831918,927.32,842.898,6.0,218.0,123.350364,54.0,0.0,0.0,0.0,2.4679,61.631278,69.0,54.0,12.0,2614.262374,-17.39,-8.760313,0,5.0,Low
1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,139.0,179.44833899999998,3.0,4123.466,146.912521,262.204662,198.0,0.0,1656.0,6.0,91.549396,951.49,1068.8666,6.0,284.0,161.810081,79.0,0.0,3.0,3.0,8.4116,63.64346999999999,86.0,79.0,6.0,3676.04429,-18.73,-8.574086,2,0.0,High
4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,81.0,129.55512299999998,0.0,3090.215,105.65865,205.372638,136.0,0.0,1200.0,15.0,61.067465,939.19,789.1956,6.0,205.0,120.408282,55.0,0.0,0.0,0.0,5.2454,48.029327,69.0,55.0,8.0,2470.119858,-15.689999999999998,-8.706184,0,5.0,Low
2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,110.0,157.575922,0.0,3625.284000000001,122.587336,235.41235800000004,172.0,0.0,1448.0,14.0,78.234006,961.16,942.9054,6.0,248.0,134.61224600000003,68.0,0.0,0.0,0.0,6.594,66.63334,76.0,68.0,6.0,3204.63882,-18.0,-8.678308,1,4.0,Medium
0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,94.0,137.764788,0.0,3214.784,103.109972,207.73235800000003,152.0,0.0,1280.0,16.0,68.957146,892.9200000000001,841.9868,6.0,220.0,123.626306,58.0,0.0,0.0,0.0,4.0468,65.03391199999999,68.0,58.0,8.0,2630.810112,-17.68,-8.709056,1,3.0,Medium
2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,106.0,148.349778,0.0,3427.976,121.998758,225.55028,162.0,0.0,1356.0,8.0,72.9573,851.32,902.5732,6.0,232.0,142.19914599999998,58.0,0.0,0.0,0.0,12.6522,56.375698,70.0,58.0,8.0,2700.662544,-17.1,-8.59846,2,0.0,High
2.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,136.0,180.254312,0.0,4022.128,138.19669399999998,263.332358,198.0,0.0,1616.0,12.0,92.47545399999998,862.8799999999999,1074.6112,12.0,276.0,158.16088200000002,64.0,0.0,0.0,0.0,5.9694,66.506408,78.0,64.0,12.0,3508.24602,-18.08,-8.604505,2,0.0,High
1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,112.0,152.970781,3.0,3562.788,117.343287,224.014662,173.0,0.0,1426.0,6.0,78.89647,839.3399999999999,933.4116,6.0,246.0,144.583488,66.0,0.0,3.0,3.0,8.8981,64.61491099999999,73.0,66.0,6.0,2896.202497,-18.92,-8.614858,2,0.0,High
2.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,116.0,170.526806,0.0,3749.922,119.069636,245.732358,190.0,0.0,1508.0,12.0,87.323888,770.5799999999999,1021.6492,12.0,258.0,142.510812,54.0,0.0,0.0,0.0,10.4718,67.27431200000001,68.0,54.0,12.0,3241.250308,-17.68,-8.683287,1,1.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,92.0,142.86465600000002,4.0,3338.0640000000003,97.679286,205.884644,162.0,0.0,1340.0,16.0,74.372698,883.44,872.922,6.0,232.0,119.863226,62.0,0.0,4.0,4.0,1.3106000000000002,66.54038,70.0,62.0,8.0,2935.70034,-18.42,-8.741476,1,4.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,75.0,140.845754,0.0,3168.07,92.150162,206.562358,153.0,0.0,1270.0,38.0,70.622766,976.39,870.4919,6.0,218.0,101.48594599999998,40.0,0.0,0.0,0.0,-1.8615,66.155341,65.0,40.0,23.0,2923.811291,-16.85,-8.834162,0,5.0,Low
3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,91.0,144.510982,0.0,3337.375,105.80235,217.728537,158.0,0.0,1324.0,14.0,70.683577,910.52,872.0148,6.0,227.0,122.637339,60.0,0.0,0.0,0.0,8.5312,63.173971,69.0,60.0,6.0,2830.856515,-17.39,-8.678599,0,5.0,Low
2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,134.0,168.51258,0.0,3913.576,144.628386,253.752358,186.0,0.0,1564.0,4.0,84.025644,953.8,1017.2196,4.0,268.0,164.472172,76.0,0.0,0.0,0.0,13.9942,68.513944,82.0,76.0,4.0,3165.767632,-19.66,-8.543844,1,1.0,Medium
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,72.0,129.864938,0.0,3089.36,91.83381,201.724716,138.0,0.0,1212.0,26.0,62.249646,1032.92,793.1834000000001,6.0,208.0,105.449358,56.0,0.0,0.0,0.0,-1.7818,61.110052,70.0,56.0,10.0,2662.1349,-17.1,-8.7590065,1,4.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,96.0,166.129328,6.0,4077.382,93.497224,252.848648,180.0,0.0,1616.0,40.0,86.014878,1450.22,995.3642,6.0,278.0,127.503928,90.0,0.0,6.0,6.0,-13.3868,61.87396199999999,98.0,90.0,6.0,4044.49624,-18.88,-8.667183,0,6.0,Low
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,107.0,147.115512,3.0,3415.666,112.033817,214.844662,166.0,0.0,1368.0,9.0,76.137962,812.21,901.9147,6.0,236.0,138.291089,60.0,0.0,3.0,3.0,6.865,61.58103799999999,70.0,60.0,9.0,2786.7836500000003,-18.09,-8.637371,1,1.0,Medium
0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,106.0,141.08379,0.0,3268.924,116.570094,211.732358,156.0,0.0,1304.0,10.0,70.728532,810.52,865.9418000000001,6.0,224.0,137.532762,56.0,0.0,0.0,0.0,6.8652,61.736966,68.0,56.0,10.0,2525.010952,-17.68,-8.632741,1,1.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,142.0,187.896982,0.0,4114.4800000000005,137.023932,271.73235800000003,216.0,0.0,1664.0,6.0,99.189326,799.3199999999999,1134.199,6.0,284.0,163.461194,60.0,0.0,0.0,0.0,30.8264,68.630008,68.0,60.0,6.0,3613.7554,-17.68,-8.5289545,1,3.0,Medium
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,105.0,147.768872,4.0,3444.66,111.020285,214.880823,167.0,0.0,1378.0,8.0,76.596974,818.64,903.952,6.0,238.0,137.212348,62.0,0.0,4.0,4.0,6.6725,60.256338,71.0,62.0,8.0,2854.732338,-18.13,-8.635526,1,1.0,Medium
2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,88.0,182.312812,16.0,4213.168,94.463522,250.303292,202.0,0.0,1660.0,24.0,99.17665,922.36,1097.8324,22.0,288.0,132.427566,58.0,0.0,16.0,16.0,-18.163,40.052212,86.0,58.0,24.0,4133.1952200000005,-17.740000000000002,-8.900681,1,4.0,Medium
0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,116.0,167.012094,0.0,3690.772,121.76854,246.044716,190.0,0.0,1476.0,10.0,86.38136399999999,783.08,1022.7986,6.0,252.0,147.431206,48.0,0.0,0.0,0.0,27.6834,60.377986,62.0,48.0,10.0,3094.650708,-16.78,-8.569732,1,1.0,Medium
0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,74.0,129.155934,0.0,3044.492,91.264654,195.732358,140.0,0.0,1208.0,26.0,63.143492,986.52,789.2986000000001,6.0,208.0,102.282634,56.0,0.0,0.0,0.0,-3.6004,67.499782,68.0,56.0,10.0,2653.8514800000003,-17.68,-8.778605,1,4.0,Medium
