A3413,A3407,A3400,M0562,D5915,M0082,D5927,A1235,D5795,M2901,M3342,A1405,D1531,E0652,H1770,M0085,A0141,M0081,A0142,M0280,A1389,M0326,M0591,A0144,D4129,M0083,GluMA,GalAM,DP,total_hbd,total_balabanj,total_n_oxygen,total_n_nitrogen,total_logp,total_num_sat_rings,total_n_carbon,total_chi1v,total_tpsa,total_num_valence_electrons,total_bertzct,total_num_aromatic_heterocycles,total_molar_ref,total_num_aliphatic_rings,total_num_rings,total_kappa3,total_mw,total_arom_rings,total_kappa1,charge,total_heavy_atom_count,total_chi0v,total_hallkieralpha,total_hba,total_num_heteroatoms,total_rot_bonds,total_kappa2,predicted_docking_score,Consensus_Class,score,fluorescence
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,76.254802,46.0,3.0,36.3922,0.0,193.0,85.243565,646.5400000000001,1410.0,3250.709576,0.0,982.9423,0.0,0.0,103.550174,3448.898,0.0,225.13,3.0,242.0,162.932032,-16.87,46.0,49.0,92.0,114.043512,-8.363617,1,4.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,70.519318,52.0,6.0,-12.0606,0.0,118.0,51.155676,833.72,1012.0,2079.515216,0.0,636.6654000000001,0.0,0.0,93.68622,2530.856,0.0,158.06,-2.0,176.0,105.960846,-17.939999999999998,52.0,58.0,64.0,83.667914,-8.590675,1,3.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,68.706333,44.0,5.0,9.2437,0.0,139.0,60.966938,670.28,1086.0,2334.661752,0.0,727.5120999999999,0.0,0.0,88.09389,2687.456,0.0,171.13,1.0,188.0,120.198953,-16.869999999999997,44.0,49.0,70.0,89.55349100000001,-8.532429,1,4.0,Medium
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,17.0,47.969273,65.0,5.0,-12.2475,3.0,125.0,56.683606000000005,1145.43,1162.0,2646.029651,0.0,710.2340999999999,3.0,3.0,92.901216,2999.282,0.0,191.42904,-3.0,200.0,119.219665,-16.259999999999998,65.0,75.0,66.0,99.544359,-8.637163,1,3.0,Medium
0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,59.226197,44.0,9.0,-12.1686,0.0,108.0,47.475101,896.3900000000001,948.0,1980.089605,0.0,602.8685,0.0,0.0,87.524014,2417.022,0.0,155.696883,-4.0,164.0,99.728419,-16.159999999999997,44.0,56.0,55.0,78.921149,-8.574449,1,1.0,Medium
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,54.320394,45.0,10.0,2.0738000000000003,0.0,129.0,57.333960000000005,935.49,1102.0,2398.201428,0.0,730.2614,0.0,0.0,91.204898,2819.557,0.0,186.870895,0.0,189.0,119.801582,-15.66,45.0,60.0,65.0,96.008843,-8.69129,1,4.0,Medium
4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,53.773504,50.0,14.0,-12.1896,6.0,156.0,71.837334,899.5799999999999,1296.0,3058.0960560000003,0.0,845.1694,6.0,6.0,93.704822,3293.8160000000003,0.0,206.261682,6.0,224.0,142.70332800000003,-17.02,50.0,68.0,68.0,99.603324,-8.786519,1,3.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,75.500199,49.0,5.0,12.1579,0.0,165.0,74.194772,784.9300000000001,1270.0,2738.7216340000004,0.0,850.3305,0.0,0.0,97.151481,3128.121,0.0,201.22000000000003,-1.0,219.0,139.996712,-17.78,49.0,54.0,93.0,109.438351,-8.572663,1,3.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,72.484658,48.0,4.0,-4.200600000000002,0.0,122.0,53.02376,815.58,1000.0,2103.752522,0.0,638.47,0.0,0.0,83.134908,2488.906,0.0,156.3,-6.0,174.0,105.846884,-17.7,48.0,52.0,62.0,79.11476400000001,-8.559679,2,0.0,Low
2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,62.043929,46.0,4.0,-14.798700000000002,0.0,93.0,39.172452,877.1700000000001,832.0,1729.520131,0.0,506.7748,0.0,0.0,77.641154,2122.039,0.0,134.082358,-9.0,145.0,84.950626,-16.33,46.0,52.0,43.0,63.001598,-8.462807,2,0.0,Low
0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,75.785051,48.0,10.0,-7.941600000000001,0.0,148.0,65.282256,814.56,1192.0,2746.3580290000004,0.0,779.6941999999999,0.0,0.0,96.491555,2951.762,0.0,188.06,2.0,206.0,132.499426,-17.939999999999998,48.0,58.0,70.0,86.14046699999999,-8.75934,1,3.0,Medium
3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,49.018295,44.0,9.0,-12.9516,0.0,96.0,41.270369,965.99,900.0,1895.9882740000005,0.0,567.1427000000001,0.0,0.0,84.303688,2358.081,0.0,155.947074,-4.0,155.0,94.427962,-15.29,44.0,59.0,43.0,75.130808,-8.552463,1,1.0,Medium
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,59.186127,50.0,5.0,18.3789,0.0,162.0,72.19934799999999,893.5,1298.0,2846.388269,0.0,875.4023,0.0,0.0,103.687962,3286.36,0.0,219.160895,1.0,222.0,144.517763,-16.37,50.0,60.0,86.0,116.70354500000002,-8.585804,1,3.0,Medium
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,56.51897699999999,42.0,9.0,-6.946600000000001,3.0,116.0,50.61189400000001,822.9300000000001,978.0,2220.967974,0.0,631.0485,3.0,3.0,84.66794300000001,2491.192,0.0,156.005366,-4.0,170.0,105.54336700000002,-16.080000000000002,42.0,54.0,44.0,71.628226,-8.676123,2,0.0,Low
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,55.282224,42.0,10.0,11.7461,0.0,147.0,65.80215,874.8,1192.0,2600.069541,0.0,808.922,0.0,0.0,97.382876,3024.0460000000003,0.0,201.990895,0.0,204.0,132.555953,-15.54,42.0,57.0,77.0,106.537115,-8.7112055,1,3.0,Medium
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,57.451761,43.0,10.0,-3.9471000000000016,0.0,113.0,48.375371,922.36,992.0,2166.163069,0.0,647.4112,0.0,0.0,87.385685,2558.087,0.0,168.24089500000002,-3.0,171.0,107.659626,-16.29,43.0,58.0,45.0,77.809917,-8.60244,1,2.0,Medium
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,52.177712,47.0,8.0,10.6566,3.0,152.0,68.314374,813.13,1232.0,2748.665492,0.0,827.9735999999999,3.0,3.0,93.737731,3140.114,0.0,203.389378,4.0,212.0,137.224877,-16.37,47.0,60.0,71.0,106.617981,-8.708249,0,5.0,High
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,58.981786,43.0,6.0,-0.5808000000000018,0.0,112.0,48.184981,849.01,948.0,2018.409341,0.0,614.0076,0.0,0.0,86.49421699999999,2410.07,0.0,155.856883,-6.0,164.0,101.178911,-16.0,43.0,52.0,53.0,77.905247,-8.562664,2,0.0,Low
0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,43.570515,36.0,16.0,-0.5993000000000013,0.0,128.0,57.68293899999999,946.92,1102.0,2327.750341,0.0,744.1370000000001,0.0,0.0,109.34353,2861.012,0.0,194.281688,0.0,188.0,121.835374,-14.670000000000002,36.0,60.0,67.0,103.672474,-8.740725,1,4.0,Medium
5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,63.222318,53.0,12.0,-10.724800000000002,0.0,144.0,65.40316100000001,998.44,1246.0,2593.579575,0.0,811.0763999999999,0.0,0.0,103.420023,3186.976,0.0,209.340895,5.0,214.0,134.985845,-18.19,53.0,70.0,79.0,111.967042,-8.701325,1,3.0,Medium
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,64.493235,46.0,6.0,0.1504999999999992,0.0,117.0,49.57181799999999,881.71,994.0,2193.137959,0.0,644.5094,0.0,0.0,88.975417,2527.194,0.0,163.026883,-5.0,172.0,107.344092,-16.83,46.0,55.0,47.0,74.983218,-8.574773,2,0.0,Low
3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,59.867586,46.0,5.0,-11.617400000000002,0.0,102.0,43.211879,890.98,900.0,1942.919046,0.0,559.9609,0.0,0.0,81.361268,2301.7740000000003,0.0,148.03853700000002,-7.0,156.0,94.545613,-16.08,46.0,54.0,45.0,67.582925,-8.52479,2,0.0,Low
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,70.123666,46.0,5.0,15.496099999999998,0.0,155.0,69.596609,683.0799999999999,1194.0,2561.2249460000003,0.0,808.9917,0.0,0.0,87.11114500000001,2945.902,0.0,189.05,3.0,206.0,132.838177,-16.95,46.0,51.0,84.0,103.985491,-8.474174,1,4.0,Medium
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,22.0,25.0,49.353576,74.0,5.0,24.360000000000003,5.0,230.0,109.12707,1269.02,1840.0,4329.074652,0.0,1213.0935,5.0,5.0,155.48935,4614.092,0.0,300.46447,1.0,314.0,198.851515,-17.33,74.0,84.0,145.0,178.633082,-8.567761,1,4.0,Medium
4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,61.670194,50.0,8.0,-5.726400000000001,0.0,132.0,57.906642000000005,938.94,1128.0,2506.448436,0.0,729.3880000000001,0.0,0.0,92.71868,2873.126,0.0,188.044716,0.0,194.0,122.966562,-16.78,50.0,62.0,62.0,89.486496,-8.678088,1,4.0,Medium
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,53.48134399999999,47.0,5.0,17.151600000000002,0.0,152.0,67.618705,805.8,1222.0,2559.806876,0.0,822.6195,0.0,0.0,105.290826,3099.101,0.0,206.990895,0.0,209.0,135.824653,-15.54,47.0,57.0,87.0,117.55278,-8.562837,1,3.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,62.643331,47.0,3.0,15.177499999999998,0.0,139.0,60.36083,791.3599999999999,1114.0,2406.1419180000003,0.0,744.4157,0.0,0.0,89.39164199999999,2809.766,0.0,183.368537,-2.0,192.0,122.863034,-16.75,47.0,53.0,67.0,94.956152,-8.474519,1,3.0,Medium
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,52.732008,39.0,10.0,13.6057,0.0,139.0,61.786093,800.28,1126.0,2412.800497,0.0,770.5626,0.0,0.0,98.325385,2864.8410000000003,0.0,190.674805,1.0,193.0,125.965753,-15.420000000000002,39.0,54.0,70.0,102.407826,-8.677851,1,3.0,Medium
6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,26.0,49.637248,68.0,10.0,2.5524000000000004,4.0,180.0,83.994314,1159.72,1544.0,3745.33188,0.0,1005.8762,4.0,4.0,105.9279,3939.372,0.0,255.44793400000003,10.0,264.0,168.67677799999998,-17.0,68.0,84.0,90.0,130.036202,-8.716638,1,3.0,Medium
0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,69.916715,47.0,8.0,-11.3993,0.0,125.0,55.543856000000005,799.61,1038.0,2265.805461,0.0,665.8506,0.0,0.0,87.32417000000001,2583.112,0.0,162.89,0.0,180.0,111.538438,-17.11,47.0,55.0,65.0,80.906841,-8.68113,1,4.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,72.35949499999998,48.0,5.0,-12.433100000000003,0.0,113.0,49.080073000000006,847.6800000000001,952.0,1975.385447,0.0,594.9027000000001,0.0,0.0,82.085443,2376.67,0.0,148.26000000000002,-7.0,166.0,99.04340100000002,-17.74,48.0,53.0,58.0,73.917566,-8.557315,2,0.0,Low
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,54.536621,44.0,8.0,-10.3744,0.0,100.0,42.924241,914.57,902.0,1841.327166,0.0,568.5426000000001,0.0,0.0,91.845126,2323.228,0.0,150.64584399999998,-7.0,156.0,93.831261,-15.830000000000002,44.0,56.0,51.0,78.14461299999999,-8.57045,2,0.0,Low
0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,69.352519,46.0,6.0,-10.6374,0.0,116.0,51.23844999999999,798.16,966.0,2005.022603,0.0,612.5624,0.0,0.0,80.571212,2406.808,0.0,151.01,-4.0,168.0,101.770874,-16.99,46.0,52.0,62.0,77.728659,-8.594284,1,1.0,Medium
0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,20.0,45.839574,40.0,16.0,-6.558000000000002,0.0,120.0,53.613212,1013.68,1076.0,2262.84941,0.0,713.9796,0.0,0.0,107.687828,2810.7760000000003,0.0,189.41168800000003,0.0,184.0,116.98582,-15.54,40.0,64.0,60.0,99.117866,-8.688763,1,3.0,Medium
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,17.0,55.024948,60.0,11.0,0.9063,5.0,163.0,75.352518,933.49,1374.0,3036.449095,0.0,901.4547,5.0,5.0,106.371532,3474.521,0.0,217.647688,8.0,237.0,147.73240299999998,-17.59,60.0,74.0,90.0,126.448932,-8.718765,1,3.0,Medium
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,71.41835699999999,47.0,4.0,-0.2623000000000015,0.0,129.0,55.715953,795.68,1038.0,2326.883406,0.0,670.6718,0.0,0.0,82.199842,2574.12,0.0,163.05,-5.0,180.0,112.638581,-16.95,47.0,51.0,60.0,75.700339,-8.598996,2,0.0,Low
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,50.404857,46.0,8.0,-6.915300000000001,4.0,123.0,54.93274,842.01,1044.0,2349.4132470000004,0.0,671.2872,4.0,4.0,83.335452,2675.831,0.0,168.21936000000002,-1.0,181.0,112.164926,-15.91,46.0,58.0,53.0,83.234022,-8.692187,1,3.0,Medium
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,56.082467,50.0,13.0,4.328099999999999,0.0,141.0,63.664914,965.97,1214.0,2609.658079,0.0,810.3445000000002,0.0,0.0,104.093506,3080.492,0.0,202.205844,4.0,208.0,131.502556,-16.27,50.0,67.0,79.0,112.85714199999998,-8.783927,0,5.0,High
0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,69.649427,47.0,6.0,-6.478200000000001,0.0,124.0,55.152395,790.7300000000001,1020.0,2137.886458,0.0,655.6942,0.0,0.0,82.00417000000002,2537.039,0.0,159.97000000000003,-2.0,177.0,108.598921,-17.03,47.0,53.0,67.0,83.806338,-8.609142,1,3.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,56.189724,48.0,5.0,-15.190600000000002,2.0,98.0,42.007289,909.44,884.0,1934.420328,0.0,540.5229,2.0,2.0,77.998138,2273.632,0.0,142.110859,-7.0,154.0,90.709563,-16.16,48.0,56.0,41.0,65.90079300000001,-8.581032,2,0.0,Low
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,52.998355,54.0,9.0,-13.95,5.0,128.0,57.81924400000001,969.3,1124.0,2581.3922700000003,0.0,709.8089,5.0,5.0,86.156777,2886.9570000000003,0.0,179.225521,1.0,195.0,118.58392299999998,-16.98,54.0,67.0,55.0,87.80837000000001,-8.689217,1,3.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,22.0,24.0,70.17553,80.0,0.0,22.6148,6.0,214.0,99.42439,1174.88,1708.0,4272.49422,0.0,1107.9571999999998,6.0,6.0,104.328913,4225.25,0.0,263.49629000000004,0.0,294.0,183.757224,-18.82,80.0,80.0,108.0,134.763532,-8.673845,1,1.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,67.82164999999999,46.0,5.0,-5.755500000000001,0.0,119.0,52.273573,749.72,978.0,1958.5677900000003,0.0,624.3365,0.0,0.0,86.116881,2432.8660000000004,0.0,153.05,-5.0,170.0,103.468381,-16.95,46.0,51.0,68.0,84.71851099999999,-8.576582,2,0.0,Low
0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,69.25598099999999,45.0,8.0,-6.214700000000001,0.0,131.0,58.867862,726.15,1062.0,2157.031143,0.0,691.2046,0.0,0.0,88.384132,2635.2760000000003,0.0,166.97000000000003,0.0,184.0,114.836154,-17.03,45.0,53.0,75.0,92.438417,-8.644515,1,4.0,Medium
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,61.889683,45.0,8.0,-6.085200000000001,0.0,114.0,48.787439,953.3100000000002,988.0,2077.861152,0.0,633.5236,0.0,0.0,95.627028,2530.565,0.0,164.18584399999995,-8.0,171.0,104.620345,-17.29,45.0,57.0,53.0,80.91480200000001,-8.629454,2,0.0,Low
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,68.732059,43.0,12.0,-10.6935,0.0,123.0,55.45735599999999,814.99,1026.0,2094.233057,0.0,666.7246,0.0,0.0,85.954544,2549.106,0.0,160.89,-2.0,178.0,108.866114,-17.11,43.0,55.0,71.0,88.53133899999999,-8.6666155,1,2.0,Medium
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,51.557684,53.0,5.0,-2.1930000000000005,0.0,116.0,50.682325,927.18,1042.0,2156.07065,0.0,665.2982999999999,0.0,0.0,92.93487,2690.123,0.0,176.750895,0.0,179.0,110.315911,-15.779999999999998,53.0,63.0,63.0,96.496236,-8.540734,1,4.0,Medium
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,59.17103,44.0,6.0,0.5948999999999991,0.0,115.0,49.69651399999999,855.4100000000001,972.0,2079.967318,0.0,631.6623999999999,0.0,0.0,87.01209700000001,2469.1580000000004,0.0,159.81688300000002,-5.0,168.0,103.962988,-16.04,44.0,53.0,55.0,80.472987,-8.558662,2,0.0,Low
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,71.757347,53.0,5.0,-6.921700000000001,0.0,127.0,56.131586,849.51,1066.0,2179.659322,0.0,676.8605,0.0,0.0,90.086125,2657.0750000000003,0.0,167.06,-3.0,185.0,111.90178,-17.939999999999998,53.0,58.0,73.0,92.058859,-8.5858,1,3.0,Medium
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,59.063366,44.0,6.0,-2.388600000000001,0.0,110.0,47.294102,869.24,942.0,2008.6614400000003,0.0,606.1854000000001,0.0,0.0,86.09701899999999,2398.0150000000003,0.0,154.81688300000002,-6.0,163.0,99.919018,-16.04,44.0,53.0,52.0,76.963048,-8.556292,2,0.0,Low
5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,17.0,38.836148,41.0,15.0,-15.022000000000002,0.0,102.0,44.84367,1047.76,984.0,2043.23903,0.0,635.7721,0.0,0.0,95.49624,2632.196,0.0,180.10179,0.0,168.0,105.935047,-14.96,41.0,66.0,46.0,89.17582200000001,-8.584722,1,3.0,Medium
